,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,Vader_Text_polarity,polarity_score_change,pos_count,neg_count,neu_count,tweet_count
310,2019-06-24,15.44,16.24,15.28,16.07,16.07,3683600.0,0.04080310880829021,6.544600000000001,-2.1334,15.0,5.0,9.0,29.0
311,2019-06-25,15.88,16.139999,15.47,15.64,15.64,2839100.0,-0.026757934038581187,2.8517,-3.6929000000000007,8.0,3.0,5.0,16.0
312,2019-06-26,15.9,16.23,15.9,15.97,15.97,1905400.0,0.0210997442455243,6.308900000000001,3.457200000000001,12.0,1.0,4.0,17.0
313,2019-06-27,16.07,16.25,15.94,16.1,16.1,2739800.0,0.008140262993112133,5.1237,-1.185200000000001,11.0,1.0,6.0,18.0
314,2019-06-28,15.89,16.280001,15.82,16.27,16.27,1853900.0,0.010559006211180008,3.3789000000000002,-1.7448000000000001,10.0,3.0,12.0,25.0
867,2019-06-29,,,,,,,,0.03440000000000004,-3.3445,3.0,5.0,9.0,17.0
868,2019-06-30,,,,,,,,3.6733000000000002,3.6389,9.0,4.0,7.0,20.0
315,2019-07-01,16.549999,16.82,16.26,16.48,16.48,4575000.0,0.012907191149354694,3.5546999999999995,-0.1186000000000007,9.0,4.0,2.0,15.0
316,2019-07-02,16.42,16.700001,16.25,16.610001,16.610001,2952500.0,0.00788841019417476,2.4046000000000003,-1.1500999999999992,7.0,2.0,7.0,16.0
317,2019-07-03,16.6,16.66,16.299999,16.629999,16.629999,1189600.0,0.0012039734374489845,4.303000000000001,1.8984000000000005,11.0,4.0,7.0,22.0
869,2019-07-04,,,,,,,,1.8505999999999998,-2.452400000000001,4.0,1.0,4.0,9.0
318,2019-07-05,16.52,16.799999,16.4,16.74,16.74,956300.0,0.00661461254447441,1.1246,-0.7259999999999998,5.0,4.0,4.0,13.0
870,2019-07-06,,,,,,,,4.542499999999999,3.4178999999999986,11.0,4.0,12.0,27.0
871,2019-07-07,,,,,,,,4.0674,-0.4750999999999985,8.0,2.0,10.0,20.0
319,2019-07-08,16.5,16.610001,16.4,16.559999,16.559999,1076200.0,-0.010752747909199355,5.5619000000000005,1.4945000000000004,11.0,1.0,7.0,19.0
320,2019-07-09,16.299999,16.66,16.183001,16.6,16.6,1391200.0,0.0024155194695362103,1.1159999999999999,-4.445900000000001,5.0,1.0,7.0,13.0
321,2019-07-10,16.700001,16.83,16.48,16.59,16.59,2012500.0,-0.000602409638554311,1.5981,0.4821000000000002,6.0,4.0,2.0,12.0
322,2019-07-11,16.65,16.700001,16.33,16.469999,16.469999,1145800.0,-0.007233333333333241,0.9610000000000002,-0.6370999999999999,10.0,12.0,10.0,32.0
323,2019-07-12,16.6,16.75,16.325001,16.4,16.4,1399700.0,-0.004250091332731885,4.2406,3.2795999999999994,10.0,4.0,5.0,19.0
872,2019-07-13,,,,,,,,7.0814,2.8408000000000007,11.0,1.0,9.0,21.0
873,2019-07-14,,,,,,,,0.8162,-6.2652,3.0,2.0,7.0,12.0
324,2019-07-15,16.58,16.66,16.405001,16.450001,16.450001,1491300.0,0.0030488414634147402,4.319799999999999,3.5035999999999987,11.0,4.0,4.0,19.0
325,2019-07-16,16.5,16.549999,16.055,16.07,16.07,1327600.0,-0.023100363337363934,3.7307,-0.5890999999999988,12.0,5.0,14.0,31.0
326,2019-07-17,16.1,16.1,15.36,15.58,15.58,2816900.0,-0.03049159925326697,5.703199999999999,1.9724999999999988,13.0,1.0,5.0,19.0
327,2019-07-18,15.5,15.625,15.06,15.53,15.53,1997900.0,-0.0032092426187420226,3.1562999999999994,-2.5468999999999995,11.0,4.0,15.0,30.0
328,2019-07-19,15.66,15.8,15.425,15.54,15.54,2031700.0,0.0006439150032195613,3.6257000000000006,0.46940000000000115,9.0,5.0,24.0,38.0
874,2019-07-20,,,,,,,,8.920599999999999,5.294899999999998,17.0,3.0,15.0,35.0
875,2019-07-21,,,,,,,,11.328299999999993,2.407699999999995,25.0,7.0,10.0,42.0
329,2019-07-22,15.78,16.24,15.41,15.56,15.56,2589000.0,0.001287001287001374,5.4465,-5.881799999999993,9.0,2.0,3.0,14.0
330,2019-07-23,15.78,16.18,15.7,15.71,15.71,4330800.0,0.009640102827763519,2.9118,-2.5347000000000004,8.0,6.0,2.0,16.0
331,2019-07-24,15.84,15.95,15.72,15.8,15.8,1909900.0,0.005728835136855496,-2.3849,-5.2966999999999995,4.0,8.0,7.0,19.0
332,2019-07-25,15.87,15.99,15.5,15.7,15.7,2056100.0,-0.006329113924050722,2.5225999999999997,4.9075,8.0,6.0,10.0,24.0
333,2019-07-26,15.76,16.200001,15.75,15.96,15.96,1748500.0,0.016560509554140228,2.5265000000000004,0.0039000000000006807,10.0,4.0,4.0,18.0
876,2019-07-27,,,,,,,,4.874099999999999,2.347599999999999,10.0,0.0,7.0,17.0
877,2019-07-28,,,,,,,,1.9455,-2.9285999999999994,7.0,6.0,7.0,20.0
334,2019-07-29,16.0,16.15,15.77,16.129999,16.129999,1537100.0,0.010651566416040143,0.241,-1.7045,2.0,1.0,5.0,8.0
335,2019-07-30,15.9,16.030001,15.37,15.49,15.49,2580400.0,-0.039677559806420404,0.5263,0.2853,8.0,5.0,7.0,20.0
336,2019-07-31,15.5,15.5,14.9,15.15,15.15,3207400.0,-0.021949644932214324,1.0259,0.49960000000000004,10.0,5.0,4.0,19.0
337,2019-08-01,15.25,15.49,14.6,14.75,14.75,2556100.0,-0.026402640264026424,5.897200000000001,4.871300000000001,11.0,2.0,10.0,23.0
338,2019-08-02,14.7,14.79,14.21,14.72,14.72,2139600.0,-0.0020338983050847024,5.740399999999999,-0.15680000000000138,16.0,5.0,4.0,25.0
878,2019-08-03,,,,,,,,4.0674,-1.6729999999999992,10.0,4.0,7.0,21.0
879,2019-08-04,,,,,,,,2.3864,-1.681,10.0,5.0,4.0,19.0
339,2019-08-05,14.2,14.295,13.61,13.81,13.81,7192500.0,-0.06182065217391305,2.4001,0.013700000000000045,7.0,4.0,8.0,19.0
340,2019-08-06,14.26,14.54,13.88,13.95,13.95,4844600.0,0.010137581462708095,12.727699999999999,10.327599999999999,22.0,2.0,11.0,35.0
341,2019-08-07,14.16,14.39,13.67,14.04,14.04,4303800.0,0.006451612903225797,4.7458,-7.981899999999999,10.0,2.0,10.0,22.0
342,2019-08-08,14.19,14.36,13.94,14.19,14.19,2475100.0,0.01068376068376071,4.1188,-0.6269999999999998,9.0,3.0,6.0,18.0
343,2019-08-09,14.09,14.113,13.86,13.91,13.91,2122600.0,-0.01973220577871736,3.4639999999999995,-0.6548000000000007,9.0,4.0,13.0,26.0
880,2019-08-10,,,,,,,,4.5950999999999995,1.1311,10.0,2.0,11.0,23.0
881,2019-08-11,,,,,,,,4.686599999999999,0.09149999999999991,8.0,2.0,11.0,21.0
344,2019-08-12,13.75,14.01,13.7,13.84,13.84,1691300.0,-0.0050323508267433705,7.7004,3.0138000000000007,14.0,2.0,9.0,25.0
345,2019-08-13,13.88,14.07,13.73,14.01,14.01,4253700.0,0.012283236994219649,6.2701,-1.4303,19.0,8.0,5.0,32.0
346,2019-08-14,13.7,13.96,13.55,13.81,13.81,2014400.0,-0.014275517487508872,8.314800000000002,2.0447000000000015,14.0,3.0,9.0,26.0
347,2019-08-15,13.92,14.13,13.9,14.01,14.01,1028400.0,0.014482259232440209,6.349500000000002,-1.9653,12.0,3.0,6.0,21.0
348,2019-08-16,14.29,14.78,14.28,14.52,14.52,2501800.0,0.036402569593147735,2.7233,-3.6262000000000016,12.0,6.0,9.0,27.0
882,2019-08-17,,,,,,,,6.504,3.7806999999999995,15.0,4.0,6.0,25.0
883,2019-08-18,,,,,,,,3.0924000000000005,-3.411599999999999,8.0,4.0,5.0,17.0
349,2019-08-19,14.85,15.011,14.4,14.5,14.5,3142200.0,-0.00137741046831953,5.0607999999999995,1.968399999999999,14.0,4.0,3.0,21.0
350,2019-08-20,14.42,14.58,14.21,14.31,14.31,1697500.0,-0.013103448275862035,3.1487000000000007,-1.9120999999999988,8.0,3.0,6.0,17.0
351,2019-08-21,14.5,14.54,14.32,14.41,14.41,1427500.0,0.00698812019566734,8.686699999999998,5.537999999999998,19.0,8.0,14.0,41.0
352,2019-08-22,14.56,14.74,14.35,14.7,14.7,2945000.0,0.020124913254684188,2.1202,-6.566499999999998,10.0,5.0,6.0,21.0
353,2019-08-23,14.58,15.34,14.58,14.7,14.7,4211200.0,0.0,5.0537,2.9335,9.0,1.0,9.0,19.0
884,2019-08-24,,,,,,,,8.0567,3.0029999999999992,22.0,6.0,10.0,38.0
885,2019-08-25,,,,,,,,-0.2989000000000004,-8.355599999999999,8.0,8.0,8.0,24.0
354,2019-08-26,15.12,15.15,14.0,14.5,14.5,7836000.0,-0.013605442176870701,11.155300000000002,11.454200000000002,20.0,2.0,8.0,30.0
355,2019-08-27,14.31,14.9,13.85,13.92,13.92,6020000.0,-0.04000000000000001,1.5197,-9.635600000000002,2.0,1.0,4.0,7.0
356,2019-08-28,13.81,13.86,13.36,13.53,13.53,4262600.0,-0.028017241379310387,0.973,-0.5467000000000001,5.0,3.0,6.0,14.0
357,2019-08-29,13.75,14.02,13.58,13.7,13.7,2736800.0,0.012564671101256463,3.1003999999999996,2.1273999999999997,8.0,1.0,4.0,13.0
358,2019-08-30,13.75,14.248,13.75,14.05,14.05,2268700.0,0.025547445255474557,1.6145000000000005,-1.485899999999999,7.0,3.0,19.0,29.0
886,2019-08-31,,,,,,,,11.192899999999998,9.578399999999998,25.0,11.0,14.0,50.0
887,2019-09-01,,,,,,,,4.3574,-6.835499999999998,11.0,2.0,7.0,20.0
888,2019-09-02,,,,,,,,6.074699999999999,1.717299999999999,10.0,2.0,9.0,21.0
359,2019-09-03,13.81,14.44,13.81,14.16,14.16,2755300.0,0.00782918149466188,4.258,-1.816699999999999,9.0,5.0,9.0,23.0
360,2019-09-04,14.32,14.32,13.7,13.77,13.77,4553800.0,-0.027542372881355973,10.584300000000002,6.3263000000000025,21.0,2.0,5.0,28.0
361,2019-09-05,14.0,14.65,14.0,14.59,14.59,7928200.0,0.05954974582425565,4.890300000000001,-5.694000000000002,12.0,3.0,9.0,24.0
362,2019-09-06,14.7,14.89,14.36,14.46,14.46,3314000.0,-0.008910212474297395,0.9229999999999999,-3.9673000000000007,4.0,7.0,6.0,17.0
889,2019-09-07,,,,,,,,2.1548,1.2317999999999998,6.0,2.0,5.0,13.0
890,2019-09-08,,,,,,,,0.45699999999999974,-1.6978,5.0,5.0,6.0,16.0
363,2019-09-09,14.48,14.515,14.24,14.34,14.34,1597700.0,-0.00829875518672206,5.4169,4.9599,13.0,3.0,4.0,20.0
364,2019-09-10,14.27,14.9,14.16,14.87,14.87,3981500.0,0.03695955369595533,0.7905000000000002,-4.6264,4.0,2.0,4.0,10.0
365,2019-09-11,14.98,15.28,14.8,15.21,15.21,4430400.0,0.022864828513786257,2.5059,1.7153999999999998,7.0,3.0,8.0,18.0
366,2019-09-12,15.3,15.36,14.91,15.14,15.14,3548100.0,-0.004602235371466159,2.5377000000000005,0.031800000000000495,8.0,4.0,8.0,20.0
367,2019-09-13,15.2,15.28,14.94,15.06,15.06,1693400.0,-0.0052840158520475605,4.228,1.6902999999999992,8.0,2.0,6.0,16.0
891,2019-09-14,,,,,,,,3.1362,-1.0917999999999997,6.0,2.0,3.0,11.0
892,2019-09-15,,,,,,,,5.8322,2.696,10.0,2.0,12.0,24.0
368,2019-09-16,14.9,15.195,14.87,15.0,15.0,2288000.0,-0.003984063745019953,1.2832000000000003,-4.5489999999999995,4.0,2.0,3.0,9.0
369,2019-09-17,14.91,15.305,14.83,15.24,15.24,1678200.0,0.016000000000000014,3.8023999999999996,2.519199999999999,7.0,1.0,5.0,13.0
370,2019-09-18,15.24,15.35,14.96,15.21,15.21,1889900.0,-0.001968503937007832,1.6393000000000002,-2.163099999999999,4.0,2.0,2.0,8.0
371,2019-09-19,15.24,15.43,15.1,15.1,15.1,1769200.0,-0.007232084155161157,4.7065,3.0671999999999997,12.0,4.0,2.0,18.0
372,2019-09-20,15.09,15.48,15.03,15.26,15.26,2801000.0,0.010596026490066236,2.4351000000000003,-2.2714,5.0,2.0,1.0,8.0
893,2019-09-21,,,,,,,,2.1938000000000004,-0.24129999999999985,5.0,1.0,5.0,11.0
894,2019-09-22,,,,,,,,4.6066,2.4128,8.0,0.0,3.0,11.0
373,2019-09-23,15.24,15.33,14.97,15.1,15.1,1560500.0,-0.010484927916120585,1.6372999999999998,-2.9693000000000005,5.0,1.0,4.0,10.0
374,2019-09-24,15.1,15.19,14.45,14.6,14.6,3471200.0,-0.033112582781456956,3.7987,2.1614000000000004,15.0,5.0,12.0,32.0
375,2019-09-25,14.52,14.945,14.41,14.89,14.89,2742000.0,0.0198630136986302,7.380800000000001,3.5821000000000005,13.0,2.0,7.0,22.0
376,2019-09-26,14.94,15.13,14.81,15.02,15.02,1813000.0,0.008730691739422364,-0.6944,-8.0752,0.0,1.0,0.0,1.0
377,2019-09-27,15.05,15.29,14.05,14.33,14.33,3475300.0,-0.045938748335552566,4.1661,4.8605,8.0,1.0,4.0,13.0
895,2019-09-28,,,,,,,,3.4206000000000003,-0.7454999999999998,5.0,0.0,2.0,7.0
896,2019-09-29,,,,,,,,5.380599999999999,1.959999999999999,9.0,1.0,2.0,12.0
378,2019-09-30,14.47,14.55,14.07,14.12,14.12,1441300.0,-0.014654570830425739,1.9395,-3.4410999999999996,4.0,1.0,7.0,12.0
379,2019-10-01,14.14,14.2,13.74,13.8,13.8,2090100.0,-0.022662889518413495,4.1312999999999995,2.1917999999999997,12.0,7.0,8.0,27.0
380,2019-10-02,13.69,13.929,13.61,13.8,13.8,1844000.0,0.0,2.5542,-1.5770999999999997,5.0,2.0,1.0,8.0
381,2019-10-03,13.85,14.23,13.639,14.22,14.22,1568000.0,0.030434782608695646,7.678100000000001,5.123900000000001,13.0,1.0,2.0,16.0
382,2019-10-04,14.17,14.25,13.85,13.92,13.92,1346300.0,-0.021097046413502157,7.8129,0.13479999999999936,13.0,5.0,7.0,25.0
897,2019-10-05,,,,,,,,7.8622000000000005,0.049300000000000566,14.0,2.0,6.0,22.0
898,2019-10-06,,,,,,,,0.4886000000000001,-7.373600000000001,4.0,3.0,3.0,10.0
383,2019-10-07,13.88,13.95,13.57,13.64,13.64,2375600.0,-0.020114942528735587,1.8573,1.3686999999999998,5.0,4.0,4.0,13.0
384,2019-10-08,13.57,13.6,13.23,13.44,13.44,2636400.0,-0.014662756598240546,10.0975,8.2402,20.0,5.0,7.0,32.0
385,2019-10-09,13.78,13.82,13.525,13.79,13.79,1363700.0,0.02604166666666664,3.6597,-6.4378,10.0,4.0,8.0,22.0
386,2019-10-10,13.81,14.076,13.79,14.01,14.01,1448300.0,0.01595358955765052,0.15680000000000005,-3.5029,6.0,6.0,5.0,17.0
387,2019-10-11,14.56,14.8,14.32,14.37,14.37,2744400.0,0.02569593147751602,9.321599999999998,9.164799999999998,23.0,4.0,13.0,40.0
899,2019-10-12,,,,,,,,2.5119999999999996,-6.809599999999999,5.0,1.0,8.0,14.0
900,2019-10-13,,,,,,,,1.7683,-0.7436999999999996,4.0,1.0,3.0,8.0
388,2019-10-14,14.26,14.43,14.15,14.35,14.35,989500.0,-0.0013917884481558507,3.4153000000000002,1.6470000000000002,6.0,1.0,9.0,16.0
389,2019-10-15,14.44,14.63,14.36,14.51,14.51,939100.0,0.011149825783972136,1.5207,-1.8946000000000003,4.0,1.0,10.0,15.0
390,2019-10-16,14.45,14.56,14.1,14.56,14.56,1357800.0,0.0034458993797381607,1.6038000000000001,0.08310000000000017,7.0,5.0,14.0,26.0
391,2019-10-17,14.63,14.69,14.3,14.35,14.35,2952600.0,-0.014423076923076981,-0.09210000000000007,-1.6959000000000002,4.0,3.0,6.0,13.0
392,2019-10-18,14.3,14.55,14.25,14.41,14.41,1341100.0,0.004181184668989582,8.1333,8.2254,25.0,12.0,23.0,60.0
901,2019-10-19,,,,,,,,10.198699999999999,2.0653999999999986,25.0,8.0,13.0,46.0
902,2019-10-20,,,,,,,,6.2244,-3.9742999999999986,13.0,3.0,11.0,27.0
393,2019-10-21,14.5,14.89,14.47,14.86,14.86,1401400.0,0.031228313671061714,4.8133,-1.4111000000000002,10.0,5.0,6.0,21.0
394,2019-10-22,14.86,14.9,14.56,14.56,14.56,702900.0,-0.02018842530282631,2.5389999999999997,-2.2743,7.0,2.0,4.0,13.0
395,2019-10-23,14.55,14.7,14.34,14.42,14.42,1148600.0,-0.009615384615384654,2.8857,0.34670000000000023,12.0,4.0,11.0,27.0
396,2019-10-24,14.5,15.51,14.5,15.26,15.26,4087400.0,0.05825242718446601,3.8875000000000006,1.0018000000000007,12.0,3.0,5.0,20.0
397,2019-10-25,15.1,15.61,15.1,15.52,15.52,1752900.0,0.017038007863695925,1.6684,-2.2191000000000005,4.0,2.0,3.0,9.0
903,2019-10-26,,,,,,,,1.3914000000000002,-0.2769999999999999,8.0,6.0,4.0,18.0
904,2019-10-27,,,,,,,,-0.12019999999999986,-1.5116,5.0,3.0,6.0,14.0
398,2019-10-28,15.56,15.91,15.5,15.72,15.72,2350000.0,0.012886597938144399,1.4874,1.6076,9.0,7.0,4.0,20.0
399,2019-10-29,15.6,15.7,15.43,15.57,15.57,1465300.0,-0.00954198473282445,5.716000000000001,4.228600000000001,13.0,1.0,8.0,22.0
400,2019-10-30,15.51,15.75,15.43,15.71,15.71,2551300.0,0.008991650610147756,5.6729,-0.043100000000000804,11.0,2.0,1.0,14.0
401,2019-10-31,15.69,15.87,15.63,15.79,15.79,2226700.0,0.005092297899427008,-1.1889,-6.861800000000001,2.0,4.0,7.0,13.0
402,2019-11-01,15.98,16.5,15.9,16.459999,16.459999,4874600.0,0.04243185560481322,1.4931,2.6820000000000004,4.0,1.0,5.0,10.0
905,2019-11-02,,,,,,,,2.9142,1.4211,5.0,1.0,3.0,9.0
906,2019-11-03,,,,,,,,3.0667999999999997,0.15259999999999962,9.0,2.0,3.0,14.0
403,2019-11-04,16.719999,16.780001,16.299999,16.780001,16.780001,3662000.0,0.019441191946609402,2.7721000000000005,-0.2946999999999993,7.0,2.0,3.0,12.0
404,2019-11-05,16.780001,16.780001,16.379999,16.42,16.42,1969800.0,-0.021454170354340083,4.0573999999999995,1.285299999999999,9.0,6.0,0.0,15.0
405,2019-11-06,16.42,16.5,16.285,16.440001,16.440001,1438800.0,0.0012180876979291746,1.3954,-2.6619999999999995,10.0,6.0,6.0,22.0
406,2019-11-07,16.610001,16.959999,16.6,16.950001,16.950001,3431000.0,0.031021895923242438,5.1676,3.7722,12.0,2.0,9.0,23.0
407,2019-11-08,16.91,16.93,16.41,16.58,16.58,2977500.0,-0.02182896626377792,3.9781999999999997,-1.1894000000000005,9.0,5.0,12.0,26.0
907,2019-11-09,,,,,,,,1.7309,-2.2472999999999996,4.0,2.0,8.0,14.0
908,2019-11-10,,,,,,,,5.3959,3.665,12.0,2.0,13.0,27.0
408,2019-11-11,16.35,16.895,16.299999,16.77,16.77,2018500.0,0.011459589867310091,4.1672,-1.2287,9.0,1.0,10.0,20.0
409,2019-11-12,16.790001,16.879999,16.475,16.68,16.68,3216000.0,-0.005366726296958847,9.7781,5.6109,18.0,1.0,5.0,24.0
410,2019-11-13,16.58,17.004999,16.58,16.77,16.77,1926800.0,0.005395683453237402,2.3259000000000003,-7.4521999999999995,7.0,4.0,2.0,13.0
411,2019-11-14,16.799999,16.809999,16.200001,16.33,16.33,1653900.0,-0.026237328562910035,3.8601,1.5341999999999998,6.0,0.0,2.0,8.0
412,2019-11-15,16.41,16.719999,16.261,16.709999,16.709999,2565600.0,0.02326999387630138,2.5850999999999997,-1.2750000000000004,9.0,4.0,9.0,22.0
909,2019-11-16,,,,,,,,1.9570999999999998,-0.6279999999999999,7.0,4.0,5.0,16.0
910,2019-11-17,,,,,,,,19.901000000000003,17.943900000000003,45.0,15.0,19.0,79.0
413,2019-11-18,17.01,17.01,16.27,16.379999,16.379999,3939200.0,-0.019748654682744043,8.7019,-11.199100000000003,17.0,3.0,10.0,30.0
414,2019-11-19,16.6,16.65,15.18,15.73,15.73,9075000.0,-0.039682481055096586,1.7205999999999995,-6.981300000000001,11.0,10.0,23.0,44.0
415,2019-11-20,15.5,16.629999,15.42,16.290001,16.290001,4344600.0,0.03560082644628097,5.4836,3.763000000000001,12.0,5.0,9.0,26.0
416,2019-11-21,16.34,17.084999,16.299999,16.92,16.92,3826400.0,0.0386739693877245,8.0757,2.5920999999999994,23.0,3.0,5.0,31.0
417,2019-11-22,16.93,16.98,16.559999,16.59,16.59,2824300.0,-0.019503546099290888,5.854800000000001,-2.2208999999999985,16.0,7.0,11.0,34.0
911,2019-11-23,,,,,,,,2.6748000000000003,-3.1800000000000006,5.0,2.0,6.0,13.0
912,2019-11-24,,,,,,,,6.6066,3.9318,10.0,0.0,6.0,16.0
418,2019-11-25,16.5,16.940001,16.360001,16.809999,16.809999,2032900.0,0.013260940325497371,1.4818,-5.1248000000000005,6.0,4.0,3.0,13.0
419,2019-11-26,16.84,16.99,16.625,16.799999,16.799999,1137900.0,-0.0005948840330092561,1.0327,-0.44910000000000005,2.0,0.0,0.0,2.0
420,2019-11-27,16.889999,17.299999,16.809999,17.0,17.0,2373000.0,0.011904822137191812,-0.7184,-1.7511,0.0,1.0,0.0,1.0
913,2019-11-28,,,,,,,,1.3622,2.0806,5.0,2.0,7.0,14.0
421,2019-11-29,16.85,17.299999,16.440001,17.280001,17.280001,1324900.0,0.016470647058823448,1.2814999999999999,-0.08070000000000022,2.0,0.0,0.0,2.0
914,2019-11-30,,,,,,,,0.7695,-0.5119999999999999,1.0,0.0,0.0,1.0
915,2019-12-01,,,,,,,,9.591700000000001,8.8222,19.0,4.0,8.0,31.0
422,2019-12-02,17.200001,17.5,17.049999,17.41,17.41,3100100.0,0.0075230898424138715,5.744999999999999,-3.846700000000002,12.0,4.0,6.0,22.0
423,2019-12-03,16.9,17.1,16.469999,16.68,16.68,3037700.0,-0.041929925330269985,8.8965,3.1515000000000004,22.0,6.0,8.0,36.0
424,2019-12-04,16.799999,16.886,16.35,16.42,16.42,1805500.0,-0.015587529976019065,11.347000000000001,2.4505000000000017,23.0,6.0,4.0,33.0
425,2019-12-05,16.540001,17.195,16.450001,16.950001,16.950001,2859100.0,0.03227777101096215,10.371000000000002,-0.9759999999999991,18.0,5.0,5.0,28.0
426,2019-12-06,17.059999,17.24,17.02,17.17,17.17,1687200.0,0.012979291269658414,7.676799999999999,-2.694200000000003,22.0,9.0,19.0,50.0
916,2019-12-07,,,,,,,,7.412800000000001,-0.26399999999999846,17.0,4.0,8.0,29.0
917,2019-12-08,,,,,,,,7.020200000000001,-0.39259999999999984,13.0,5.0,9.0,27.0
427,2019-12-09,17.08,17.389999,16.93,16.99,16.99,2929800.0,-0.01048340128130479,6.1857999999999995,-0.8344000000000014,13.0,2.0,11.0,26.0
428,2019-12-10,17.110001,17.190001,16.9,16.959999,16.959999,2079200.0,-0.001765803413772726,8.6561,2.470300000000001,14.0,1.0,11.0,26.0
429,2019-12-11,17.1,17.610001,16.99,17.540001,17.540001,1549000.0,0.03419823314848075,4.2543,-4.401800000000001,13.0,6.0,3.0,22.0
430,2019-12-12,17.48,17.83,17.4,17.74,17.74,1748000.0,0.011402450889255837,4.641000000000001,0.38670000000000115,9.0,0.0,2.0,11.0
431,2019-12-13,17.75,18.040001,17.67,17.9,17.9,3535100.0,0.009019165727170245,2.2188000000000003,-2.4222000000000006,11.0,6.0,6.0,23.0
918,2019-12-14,,,,,,,,2.6109000000000004,0.3921000000000001,7.0,3.0,7.0,17.0
919,2019-12-15,,,,,,,,6.4350000000000005,3.8241,13.0,2.0,4.0,19.0
432,2019-12-16,18.049999,18.08,17.780001,17.959999,17.959999,1983500.0,0.003351899441340852,1.8813999999999997,-4.553600000000001,6.0,3.0,12.0,21.0
433,2019-12-17,18.059999,18.059999,17.629999,17.85,17.85,3074800.0,-0.006124666265293133,5.7696000000000005,3.8882000000000008,13.0,4.0,2.0,19.0
434,2019-12-18,17.860001,17.860001,17.469999,17.690001,17.690001,2692300.0,-0.008963529411764854,9.7636,3.9939999999999998,15.0,0.0,8.0,23.0
435,2019-12-19,17.790001,18.09,17.610001,18.040001,18.040001,2265700.0,0.0197851882540878,2.1994000000000002,-7.5642,7.0,3.0,4.0,14.0
436,2019-12-20,18.09,18.5,17.91,17.940001,17.940001,1994900.0,-0.005543236943279627,7.938999999999999,5.739599999999999,16.0,4.0,16.0,36.0
920,2019-12-21,,,,,,,,15.601599999999998,7.6625999999999985,29.0,5.0,9.0,43.0
921,2019-12-22,,,,,,,,4.601799999999999,-10.999799999999999,12.0,3.0,12.0,27.0
437,2019-12-23,18.0,18.5,17.959999,18.42,18.42,1852600.0,0.026755795610045003,10.123499999999996,5.521699999999997,20.0,3.0,9.0,32.0
438,2019-12-24,18.440001,18.57,18.334999,18.440001,18.440001,982900.0,0.0010858306188923478,6.941400000000001,-3.1820999999999957,14.0,3.0,5.0,22.0
922,2019-12-25,,,,,,,,5.1535,-1.7879000000000005,11.0,1.0,4.0,16.0
439,2019-12-26,18.450001,18.469,18.24,18.34,18.34,1377500.0,-0.005423047428251165,2.2292,-2.9243,6.0,2.0,3.0,11.0
440,2019-12-27,18.309999,18.4,18.1,18.24,18.24,1753400.0,-0.005452562704471179,6.3131,4.0839,11.0,0.0,10.0,21.0
923,2019-12-28,,,,,,,,8.447500000000002,2.134400000000001,17.0,2.0,11.0,30.0
924,2019-12-29,,,,,,,,5.9599,-2.4876000000000014,11.0,2.0,4.0,17.0
441,2019-12-30,18.200001,18.59,18.129999,18.450001,18.450001,3092200.0,0.01151321271929835,2.6226,-3.3373000000000004,6.0,2.0,8.0,16.0
442,2019-12-31,18.549999,19.17,18.475,18.620001,18.620001,2975200.0,0.009214091641512549,5.012899999999999,2.3902999999999994,13.0,6.0,16.0,35.0
925,2020-01-01,,,,,,,,7.9499,2.937000000000001,15.0,1.0,13.0,29.0
443,2020-01-02,19.469999,21.889999,19.299999,20.950001,20.950001,12629400.0,0.12513425751158672,8.836600000000002,0.886700000000002,19.0,6.0,8.0,33.0
444,2020-01-03,20.549999,22.59,20.530001,22.08,22.08,11520900.0,0.05393789718673512,5.9595,-2.877100000000002,18.0,10.0,15.0,43.0
926,2020-01-04,,,,,,,,5.8020000000000005,-0.15749999999999975,13.0,4.0,15.0,32.0
927,2020-01-05,,,,,,,,4.545299999999999,-1.2567000000000013,9.0,1.0,4.0,14.0
445,2020-01-06,21.459999,23.450001,21.41,23.209999,23.209999,10695200.0,0.05117749094202906,4.155799999999999,-0.38949999999999996,7.0,3.0,10.0,20.0
446,2020-01-07,23.17,23.205,22.42,23.129999,23.129999,7407000.0,-0.003446790325152461,7.394,3.238200000000001,14.0,3.0,9.0,26.0
447,2020-01-08,22.92,23.91,22.190001,23.84,23.84,7880800.0,0.030696110276528688,2.1307,-5.2633,6.0,3.0,6.0,15.0
448,2020-01-09,24.290001,24.469999,22.870001,23.16,23.16,8422200.0,-0.028523489932885893,0.6729999999999998,-1.4577000000000002,13.0,11.0,12.0,36.0
449,2020-01-10,22.57,22.59,20.83,21.549999,21.549999,11025500.0,-0.06951645077720209,1.5942000000000003,0.9212000000000005,9.0,6.0,7.0,22.0
928,2020-01-11,,,,,,,,0.8492999999999999,-0.7449000000000003,3.0,2.0,0.0,5.0
450,2020-01-13,22.35,22.833,21.85,21.99,21.99,7101800.0,0.020417680761841278,,,,,,
451,2020-01-14,22.0,23.014999,21.98,22.870001,22.870001,5563700.0,0.040018235561618924,,,,,,
452,2020-01-15,22.93,23.27,22.76,23.030001,23.030001,4048400.0,0.006996064407692862,,,,,,
453,2020-01-16,23.58,23.6,22.76,22.969999,22.969999,3051900.0,-0.002605384168241991,,,,,,
